Overlap,Length,Incompatibility,PrivacySize,UtilitySize
"0.000%","324","False","9","7"
"0.000%","432","False","9","12"
"100.000%","0","True","9","7"
"0.000%","324","False","9","9"
"100.000%","0","True","9","8"
"44.444%","0","True","9","9"
"50.000%","0","True","9","7"
"0.000%","648","False","9","7"
"0.000%","405","False","9","8"
"66.667%","0","True","9","8"
"100.000%","0","True","9","6"
"22.222%","0","True","9","7"
"0.000%","729","False","9","9"
"0.000%","432","False","9","6"
"0.000%","540","False","9","9"
"0.000%","405","False","9","7"
"20.000%","0","True","9","9"
"0.000%","432","False","9","12"
"44.444%","0","True","9","8"
"11.111%","0","True","9","9"
"0.000%","540","False","9","12"
"0.000%","540","False","9","9"
"100.000%","0","True","9","7"
"0.000%","432","False","9","12"
"16.667%","0","True","9","6"
"22.222%","0","True","9","7"
"44.444%","0","True","9","9"
"100.000%","0","True","9","8"
"0.000%","540","False","9","9"
"0.000%","648","False","9","7"
"100.000%","0","True","9","7"
"33.333%","0","True","9","8"
"0.000%","324","False","9","9"
"0.000%","648","False","9","6"
"0.000%","729","False","9","6"
"0.000%","729","False","9","8"
"0.000%","405","False","9","6"
"50.000%","0","True","9","7"
"100.000%","0","True","9","6"
"50.000%","0","True","9","7"
"0.000%","324","False","9","7"
"33.333%","0","True","9","9"
"100.000%","0","True","9","9"
"0.000%","729","False","9","6"
"0.000%","648","False","9","9"
"0.000%","648","False","9","9"
"0.000%","648","False","9","8"
"100.000%","0","True","9","7"
"100.000%","0","True","9","8"
"100.000%","0","True","9","9"
"62.500%","0","True","9","7"
"66.667%","0","True","9","9"
"0.000%","648","False","9","8"
"0.000%","405","False","9","8"
"0.000%","648","False","9","8"
"100.000%","0","True","9","6"
"0.000%","405","False","9","8"
"66.667%","0","True","9","9"
"0.000%","432","False","9","8"
"0.000%","324","False","9","9"
"0.000%","405","False","9","8"
"33.333%","0","True","9","8"
"16.667%","0","True","9","6"
"0.000%","648","False","9","8"
"0.000%","324","False","9","7"
"11.111%","0","True","9","8"
"0.000%","405","False","9","8"
"66.667%","0","True","9","6"
"50.000%","0","True","9","6"
"0.000%","432","False","9","8"
"33.333%","0","True","9","7"
"0.000%","324","False","9","8"
"0.000%","405","False","9","7"
"57.143%","0","True","9","8"
"0.000%","729","False","9","6"
"0.000%","324","False","9","7"
"0.000%","648","False","9","8"
"100.000%","0","True","9","8"
"0.000%","432","False","9","6"
"83.333%","0","True","9","8"
"85.714%","0","True","9","7"
"0.000%","405","False","9","8"
"100.000%","0","True","9","8"
"14.286%","0","True","9","7"
"85.714%","0","True","9","8"
"0.000%","540","False","9","7"
"33.333%","0","True","9","6"
"33.333%","0","True","9","8"
"0.000%","648","False","9","8"
"20.000%","0","True","9","8"
"0.000%","324","False","9","8"
"0.000%","648","False","9","8"
"55.556%","0","True","9","6"
"100.000%","0","True","9","6"
"0.000%","540","False","9","7"
"44.444%","0","True","9","6"
"100.000%","0","True","9","6"
"0.000%","648","False","9","6"
"100.000%","0","True","9","7"
"0.000%","648","False","9","7"
"100.000%","0","True","9","7"
"44.444%","0","True","9","6"
"100.000%","0","True","9","7"
"22.222%","0","True","9","7"
"50.000%","0","True","9","6"
"0.000%","432","False","9","6"
"0.000%","540","False","9","6"
"0.000%","405","False","9","7"
"0.000%","729","False","9","7"
"0.000%","405","False","9","6"
"33.333%","0","True","9","7"
"100.000%","0","True","9","6"
"42.857%","0","True","9","6"
"33.333%","0","True","9","7"
"100.000%","0","True","9","6"
"0.000%","432","False","9","6"
"0.000%","432","False","9","6"
"100.000%","0","True","9","7"
"100.000%","0","True","9","7"
"66.667%","0","True","9","7"
"0.000%","432","False","9","7"
"0.000%","324","False","9","6"
"0.000%","648","False","9","6"
"42.857%","0","True","9","7"
"0.000%","432","False","9","6"
"100.000%","0","True","9","7"
"0.000%","324","False","9","7"
"0.000%","405","False","9","7"
"0.000%","324","False","9","7"
"0.000%","324","False","9","7"
"60.000%","0","True","9","7"
"16.667%","0","True","9","6"
"100.000%","0","True","9","7"
"0.000%","432","False","9","6"
"100.000%","0","True","9","6"
"0.000%","540","False","9","6"
"0.000%","648","False","9","7"
"100.000%","0","True","9","7"
"100.000%","0","True","9","6"
"66.667%","0","True","9","7"
"44.444%","0","True","9","6"
"0.000%","648","False","9","6"
"100.000%","0","True","9","7"
"0.000%","405","False","9","7"
"0.000%","324","False","9","7"
"11.111%","0","True","9","6"
"0.000%","405","False","9","7"
"0.000%","648","False","9","6"
"100.000%","0","True","9","7"
"0.000%","405","False","9","6"
"100.000%","0","True","9","7"
"100.000%","0","True","9","7"
"0.000%","432","False","9","6"
"50.000%","0","True","9","7"
"0.000%","405","False","9","6"
"0.000%","648","False","9","6"
"33.333%","0","True","9","6"
"0.000%","648","False","9","6"
"11.111%","0","True","9","6"
"100.000%","0","True","9","6"
"25.000%","0","True","9","6"
"0.000%","405","False","9","6"
"0.000%","405","False","9","6"
"100.000%","0","True","9","6"
"22.222%","0","True","9","7"
"0.000%","648","False","9","7"
"100.000%","0","True","9","7"
"0.000%","648","False","9","7"
"0.000%","432","False","9","6"
"100.000%","0","True","9","7"
"0.000%","648","False","9","6"
"0.000%","324","False","9","6"
"100.000%","0","True","9","6"
"100.000%","0","True","9","6"
"42.857%","0","True","9","6"
"44.444%","0","True","9","6"
"0.000%","324","False","9","6"
"0.000%","405","False","9","6"
"44.444%","0","True","9","6"
"57.143%","0","True","9","7"
"0.000%","405","False","9","6"
"100.000%","0","True","9","7"
"83.333%","0","True","9","7"
"14.286%","0","True","9","6"
"0.000%","405","False","9","6"
"100.000%","0","True","9","7"
"44.444%","0","True","9","6"
"100.000%","0","True","9","6"
"0.000%","648","False","9","6"
"0.000%","729","False","9","7"
"0.000%","648","False","9","6"
"0.000%","432","False","9","7"
"0.000%","405","False","9","7"
"0.000%","324","False","9","7"
"44.444%","0","True","9","7"
"100.000%","0","True","9","6"
"100.000%","0","True","9","7"
"100.000%","0","True","9","7"
"11.111%","0","True","9","7"
"0.000%","648","False","9","7"
"0.000%","432","False","9","6"
"100.000%","0","True","9","7"
"0.000%","405","False","9","6"
"0.000%","729","False","9","7"
"33.333%","0","True","9","7"
"25.000%","0","True","9","7"
"83.333%","0","True","9","6"
"57.143%","0","True","9","6"
"100.000%","0","True","9","7"
"33.333%","0","True","9","7"
"0.000%","405","False","9","7"
"0.000%","324","False","9","7"
"0.000%","432","False","9","6"
"44.444%","0","True","9","6"
"33.333%","0","True","9","6"
"0.000%","648","False","9","6"
"100.000%","0","True","9","7"
"100.000%","0","True","9","7"
"0.000%","648","False","9","7"
"100.000%","0","True","9","6"
"60.000%","0","True","9","6"
"14.286%","0","True","9","6"
"42.857%","0","True","9","7"
"0.000%","540","False","9","7"
"100.000%","0","True","9","7"
"62.500%","0","True","9","7"
"75.000%","0","True","9","7"
"0.000%","648","False","9","7"
"0.000%","432","False","9","6"
"100.000%","0","True","9","7"
"0.000%","405","False","9","7"
"25.000%","0","True","9","7"
"22.222%","0","True","9","6"
"0.000%","324","False","9","6"
"0.000%","648","False","9","6"
"0.000%","729","False","9","6"
"0.000%","324","False","9","6"
"0.000%","405","False","9","6"
"100.000%","0","True","9","6"
"0.000%","405","False","9","6"
"0.000%","648","False","9","6"
"100.000%","0","True","9","6"
"0.000%","729","False","9","6"
"71.429%","0","True","9","6"
"0.000%","405","False","9","6"
"100.000%","0","True","9","6"
"0.000%","648","False","9","6"
"55.556%","0","True","9","6"
"0.000%","324","False","9","6"
"100.000%","0","True","9","6"
"100.000%","0","True","9","6"
"11.111%","0","True","9","6"
"0.000%","648","False","9","6"
"0.000%","324","False","9","6"
"0.000%","729","False","9","6"
"0.000%","405","False","9","6"
"100.000%","0","True","9","6"
"0.000%","405","False","9","6"
"0.000%","405","False","9","6"
"0.000%","648","False","9","6"
"25.000%","0","True","9","6"
"0.000%","405","False","9","6"
"14.286%","0","True","9","6"
"0.000%","324","False","9","6"
"0.000%","648","False","9","6"
"0.000%","405","False","9","6"
"0.000%","405","False","9","6"
"100.000%","0","True","9","6"
"33.333%","0","True","9","6"
"100.000%","0","True","9","6"
"0.000%","648","False","9","6"
"22.222%","0","True","9","6"
"0.000%","324","False","9","6"
